peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K9me3_Rep1_S3	Arm_P14_Day30_H3K9me3_Rep2_S4	Arm_P14_Day30_H3K9me3_Rep3_S1	Arm_P14_Day30_H3K9me3_Rep4_S2
peak9855	chr7	89562558	89576431	.	13874	134.79	182.3	144.38	164.71
peak9856	chr7	89579018	89589930	.	10913	122.53	135.42	133.36	120.94
peak9857	chr7	89594540	89600393	.	5854	30.63	33.33	47.72	43.77
peak9858	chr7	89602646	89614293	.	11648	113.96	80.21	88.09	80.63
peak9859	chr7	89619788	89624257	.	4470	26.96	34.38	34.26	34.55
peak9860	chr7	89639988	89659445	.	19458	194.83	187.5	185.98	207.32
peak9861	chr7	89680607	89697250	.	16644	198.5	214.59	196.99	193.5
peak9862	chr7	89700990	89706541	.	5552	62.49	58.33	55.06	52.98
peak9863	chr7	89751049	89760218	.	9170	98.03	91.67	100.33	95.6
peak9864	chr7	89815060	89825905	.	10846	112.73	106.25	104	140.52
peak9865	chr7	89858086	89864218	.	6133	64.94	65.63	63.62	62.2
peak9867	chr7	90087500	90089030	.	1531	13.48	14.58	19.58	16.13
peak9868	chr7	90108568	90109897	.	1330	12.25	8.33	17.13	10.37
peak9869	chr7	90161018	90163017	.	2000	11.03	13.54	9.79	10.37
peak9872	chr7	90410166	90419874	.	9709	87	107.29	92.99	115.18
peak9874	chr7	90525225	90533635	.	8411	79.65	85.42	86.87	88.69
peak9875	chr7	90577067	90585307	.	8241	44.11	32.29	37.93	34.55
peak9876	chr7	90610605	90627698	.	17094	171.55	131.25	155.39	160.1
peak9877	chr7	90642611	90655480	.	12870	55.14	48.96	61.18	56.44
peak9878	chr7	90659558	90672402	.	12845	78.42	69.79	86.87	61.05
peak9879	chr7	90679749	90884992	.	205244	2174.98	2197.97	2323.48	2189.57
peak9880	chr7	90888708	91222960	.	334253	4620.75	4738.66	4713.03	4858.29
peak9881	chr7	91233582	91428888	.	195307	2847.69	2854.24	2834.91	2885.25
peak9882	chr7	91433938	91458101	.	24164	214.43	225.01	210.45	221.15
peak9883	chr7	91462056	92025823	.	563768	9513.53	9567.95	9340.41	9728.09
peak9884	chr7	92028547	92082941	.	54395	523.22	471.89	543.25	461.87
peak9885	chr7	92114899	92118783	.	3885	34.31	31.25	26.92	23.04
peak9886	chr7	92122058	92130794	.	8737	57.59	43.75	61.18	77.17
peak9887	chr7	92132101	92177846	.	45746	441.12	461.47	401.32	425.01
peak9888	chr7	92181813	92399056	.	217244	2183.55	2180.26	2177.88	2270.19
peak9890	chr7	92552316	92557071	.	4756	41.66	17.71	17.13	26.49
peak9891	chr7	92598774	92604325	.	5552	67.39	84.38	77.08	76.02
peak9892	chr7	92786394	92795301	.	8908	91.9	82.29	79.53	96.75
peak9893	chr7	92910800	92916984	.	6185	74.75	87.5	68.52	94.45
peak9894	chr7	92968192	92974669	.	6478	50.24	53.13	62.4	57.59
peak9895	chr7	92987681	92989841	.	2161	30.63	20.83	20.8	23.04
peak9896	chr7	93005054	93074741	.	69688	770.74	778.14	736.56	755.58
peak9897	chr7	93081370	95180164	.	2098795	42785.16	43679.24	41946.21	43129.09
peak9898	chr7	95180863	96206590	.	1025728	22437.18	22281.82	21908.49	22112.23
peak9899	chr7	96217128	96514036	.	296909	3836.54	3920.93	3909.17	3578.64
peak9900	chr7	96530301	96577270	.	46970	283.05	273.97	307.11	253.4
peak9901	chr7	96579398	96589629	.	10232	44.11	46.88	55.06	47.22
peak9902	chr7	96618525	96626069	.	7545	30.63	50	45.27	40.31
peak9903	chr7	96629362	96632720	.	3359	15.93	22.92	26.92	11.52
peak9905	chr7	96933477	96939859	.	6383	51.46	51.04	46.49	44.92
peak9906	chr7	96946238	96948425	.	2188	33.08	30.21	26.92	26.49
peak9907	chr7	96994218	97001701	.	7484	111.51	101.04	91.76	81.78
peak9908	chr7	97114515	97120799	.	6285	50.24	62.5	63.62	64.5
peak9909	chr7	97137381	97150266	.	12886	138.46	113.54	121.13	119.79
peak9910	chr7	97167434	97170165	.	2732	37.99	43.75	24.47	35.71
peak9911	chr7	97227671	97241779	.	14109	148.27	110.42	134.59	109.42
peak9912	chr7	97273192	97278502	.	5311	75.97	86.46	72.19	65.65
peak9913	chr7	97286836	97291671	.	4836	22.06	31.25	18.35	21.88
peak9915	chr7	97448386	97450238	.	1853	28.18	34.38	41.6	21.88
peak9916	chr7	97776877	97778451	.	1575	12.25	6.25	3.67	6.91
peak9917	chr7	97894831	97895987	.	1157	15.93	10.42	12.24	13.82
peak9918	chr7	97932116	97938887	.	6772	42.89	37.5	40.38	34.55
peak9919	chr7	98007068	98013548	.	6481	118.86	119.79	135.81	145.13
peak9920	chr7	98019337	98027699	.	8363	45.34	41.67	48.94	33.4
peak9921	chr7	98096180	98098299	.	2120	33.08	34.38	17.13	28.79
peak9923	chr7	98209013	98211953	.	2941	35.53	42.71	40.38	40.31
peak9924	chr7	98238003	98243094	.	5092	41.66	52.08	34.26	48.38
peak9925	chr7	98263673	98273916	.	10244	35.53	31.25	48.94	47.22
peak9926	chr7	98296116	98305645	.	9530	100.48	77.09	81.98	93.3
peak9927	chr7	98398188	98399426	.	1239	9.8	6.25	15.91	11.52
peak9928	chr7	98444805	98446416	.	1612	12.25	6.25	6.12	4.61
peak9929	chr7	98901018	98902678	.	1661	29.41	39.58	34.26	29.95
peak9931	chr7	99030592	99031929	.	1338	18.38	17.71	15.91	9.21
peak9933	chr7	99285173	99287207	.	2035	22.06	14.58	24.47	19.58
peak9934	chr7	99296047	99300260	.	4214	53.91	52.08	75.86	77.17
peak9935	chr7	99491314	99493235	.	1922	19.61	18.75	19.58	9.21
peak9936	chr7	99723293	99728853	.	5561	22.06	29.17	29.36	28.79
peak9937	chr7	99747931	99749940	.	2010	14.7	11.46	12.24	19.58
peak9938	chr7	99754661	99762003	.	7343	106.6	139.59	138.26	124.39
peak9939	chr7	99770032	99771862	.	1831	7.35	9.38	11.01	4.61
peak9940	chr7	99817780	99821119	.	3340	19.61	25	23.25	21.88
peak9941	chr7	100053510	100055579	.	2070	18.38	21.88	28.14	17.28
peak9942	chr7	100072145	100072978	.	834	6.13	3.13	7.34	9.21
peak9944	chr7	100141775	100143653	.	1879	12.25	16.67	17.13	18.43
peak9945	chr7	100320478	100322636	.	2159	18.38	17.71	20.8	20.73
peak9946	chr7	100528620	100530668	.	2049	11.03	17.71	7.34	16.13
peak9947	chr7	100595030	100603632	.	8603	46.56	45.83	37.93	42.62
peak9948	chr7	100842922	100844271	.	1350	15.93	13.54	23.25	12.67
peak9949	chr7	100898968	100901587	.	2620	26.96	20.83	25.69	19.58
peak9950	chr7	100991773	100992842	.	1070	9.8	5.21	8.56	1.15
peak9953	chr7	101491150	101492452	.	1303	12.25	19.79	17.13	17.28
peak9954	chr7	101568595	101573397	.	4803	31.86	28.13	35.48	32.25
peak9955	chr7	101584906	101593116	.	8211	78.42	83.34	66.07	72.56
peak9956	chr7	101600319	101603878	.	3560	23.28	22.92	19.58	12.67
peak9957	chr7	101798737	101809650	.	10914	178.9	186.46	181.08	169.31
peak9959	chr7	102317067	102318452	.	1386	19.61	17.71	9.79	16.13
peak9960	chr7	102371017	102372348	.	1332	14.7	18.75	12.24	18.43
peak9961	chr7	102607276	102611330	.	4055	13.48	27.08	35.48	33.4
peak9962	chr7	102620763	102632882	.	12120	148.27	140.63	129.69	117.48
peak9963	chr7	102691358	102692464	.	1107	11.03	6.25	9.79	10.37
peak9964	chr7	102784297	102787066	.	2770	24.51	28.13	33.04	28.79
peak9965	chr7	102793306	102802489	.	9184	91.9	98.96	88.09	88.69
peak9966	chr7	102822344	102848067	.	25724	253.65	235.42	245.93	256.85
peak9967	chr7	102864617	102872219	.	7603	35.53	40.63	53.84	55.29
peak9968	chr7	102878650	102884337	.	5688	31.86	38.54	35.48	27.64
peak9969	chr7	102929990	102937048	.	7059	49.01	66.67	47.72	35.71
peak9970	chr7	102939900	102946623	.	6724	36.76	39.58	46.49	43.77
peak9971	chr7	102950136	103486144	.	536009	9702.23	9797.13	9700.13	9726.94
peak9972	chr7	103486750	103714642	.	227893	3514.27	3578.22	3533.55	3554.45
peak9973	chr7	103718375	103730746	.	12372	56.37	51.04	63.62	43.77
peak9974	chr7	103735058	103750771	.	15714	69.84	59.38	95.44	74.87
peak9975	chr7	103767565	103771523	.	3959	11.03	16.67	24.47	6.91
peak9976	chr7	103796110	103804107	.	7998	55.14	45.83	41.6	55.29
peak9977	chr7	103816058	103823088	.	7031	75.97	87.5	102.78	108.27
peak9978	chr7	103920833	103928153	.	7321	79.65	80.21	78.31	66.8
peak9979	chr7	103959091	103971769	.	12679	140.91	156.25	174.96	142.82
peak9980	chr7	103973055	103989758	.	16704	93.13	105.21	143.15	120.94
peak9981	chr7	104001541	104014923	.	13383	71.07	105.21	80.75	93.3
peak9982	chr7	104026110	104036554	.	10445	99.25	105.21	121.13	133.61
peak9983	chr7	104075268	104080633	.	5366	17.15	35.42	31.81	18.43
peak9984	chr7	104091059	104093933	.	2875	9.8	11.46	17.13	25.34
peak9985	chr7	104096699	104103627	.	6929	78.42	82.29	115.01	72.56
peak9986	chr7	104120190	104126549	.	6360	87	86.46	108.89	78.32
peak9987	chr7	104156479	104159388	.	2910	37.99	30.21	25.69	28.79
peak9988	chr7	104251324	104256833	.	5510	80.87	77.09	67.29	66.8
peak9989	chr7	104266993	104276225	.	9233	153.17	159.38	150.49	149.73
peak9990	chr7	104412919	104420486	.	7568	61.27	73.96	68.52	57.59
peak9991	chr7	104423322	104433426	.	10105	66.17	64.58	58.73	73.72
peak9992	chr7	104457410	104463022	.	5613	77.2	52.08	64.85	54.13
peak9993	chr7	104475068	104478276	.	3209	41.66	32.29	34.26	21.88
peak9994	chr7	104489535	104520822	.	31288	419.07	416.68	370.73	385.85
peak9995	chr7	104536124	104547221	.	11098	96.8	97.92	113.79	90.99
peak9996	chr7	104627455	104641742	.	14288	107.83	112.5	111.34	123.24
peak9997	chr7	104653498	105175738	.	522241	7247.88	7117.89	7161.31	7262.09
peak9998	chr7	105176920	105184266	.	7347	36.76	42.71	35.48	43.77
peak9999	chr7	105186609	105212478	.	25870	162.97	154.17	154.16	164.71
peak10000	chr7	105235193	105242916	.	7724	35.53	18.75	23.25	33.4
peak10001	chr7	105249619	105251266	.	1648	15.93	12.5	17.13	9.21
peak10002	chr7	105254489	105269391	.	14903	102.93	112.5	108.89	112.88
peak10003	chr7	105293122	105299873	.	6752	22.06	32.29	24.47	40.31
peak10004	chr7	105306748	105310480	.	3733	13.48	25	15.91	21.88
peak10005	chr7	105317166	105323469	.	6304	14.7	10.42	19.58	19.58
peak10006	chr7	105344413	105356524	.	12112	145.82	144.8	159.06	146.28
peak10007	chr7	105660805	105665620	.	4816	18.38	20.83	15.91	21.88
peak10008	chr7	105814069	105817104	.	3036	20.83	25	9.79	10.37
peak10009	chr7	105825323	105830153	.	4831	42.89	22.92	29.36	31.1
peak10010	chr7	105867894	105872192	.	4299	26.96	22.92	31.81	36.86
peak10011	chr7	105886721	105916397	.	29677	975.37	902.11	950.68	922.59
peak10012	chr7	105940190	105945117	.	4928	37.99	38.54	42.82	36.86
peak10013	chr7	105957089	105962594	.	5506	34.31	34.38	26.92	31.1
peak10014	chr7	105964885	105966596	.	1712	12.25	13.54	22.02	20.73
peak10015	chr7	106039320	106051388	.	12069	160.52	147.92	117.46	123.24
peak10016	chr7	106055004	106060836	.	5833	45.34	25	39.15	24.19
peak10017	chr7	106066006	106067499	.	1494	15.93	9.38	12.24	18.43
peak10018	chr7	106073673	106080672	.	7000	50.24	52.08	34.26	54.13
peak10019	chr7	106102361	106105167	.	2807	20.83	10.42	14.68	11.52
peak10020	chr7	106126437	106131626	.	5190	11.03	18.75	18.35	20.73
peak10021	chr7	106148140	106179967	.	31828	952.09	920.86	849.13	926.05
peak10022	chr7	106197929	106209755	.	11827	58.82	51.04	45.27	57.59
peak10024	chr7	106216918	106223144	.	6227	41.66	33.33	25.69	44.92
peak10025	chr7	106226207	106227988	.	1782	26.96	13.54	17.13	23.04
peak10026	chr7	106233548	106244708	.	11161	49.01	59.38	47.72	50.68
peak10027	chr7	106250785	106277035	.	26251	334.52	361.47	356.05	340.93
peak10028	chr7	106287968	106293183	.	5216	42.89	48.96	55.06	66.8
peak10029	chr7	106296778	106304298	.	7521	31.86	18.75	36.71	42.62
peak10030	chr7	106307508	106314495	.	6988	84.55	85.42	73.41	88.69
peak10031	chr7	106322504	106327393	.	4890	42.89	34.38	46.49	32.25
peak10033	chr7	106341593	106348434	.	6842	66.17	53.13	57.51	57.59
peak10034	chr7	106358049	106388526	.	30478	368.83	353.13	385.41	403.13
peak10035	chr7	106399792	106441397	.	41606	1969.12	2030.26	1903.81	2014.5
peak10036	chr7	106461647	106471531	.	9885	167.87	181.25	168.85	191.2
peak10037	chr7	106484628	106515730	.	31103	1304.99	1266.7	1219.86	1257.76
peak10038	chr7	106519676	106526414	.	6739	139.69	178.13	173.74	154.34
peak10039	chr7	106528889	106539754	.	10866	58.82	77.09	74.64	78.32
peak10040	chr7	106549810	106554219	.	4410	12.25	18.75	18.35	8.06
peak10041	chr7	106561025	106566169	.	5145	67.39	56.25	67.29	72.56
peak10042	chr7	106571158	106586567	.	15410	363.93	410.43	371.95	400.83
peak10043	chr7	106589274	106613417	.	24144	276.93	333.34	335.25	327.11
peak10044	chr7	106616569	106619920	.	3352	18.38	23.96	24.47	29.95
peak10045	chr7	106657815	106669985	.	12171	170.32	155.21	162.73	150.89
peak10046	chr7	106745663	106747455	.	1793	13.48	7.29	12.24	17.28
peak10047	chr7	106774173	106778850	.	4678	40.44	42.71	34.26	34.55
peak10048	chr7	106797364	106804040	.	6677	52.69	48.96	45.27	39.16
peak10049	chr7	106837488	106840129	.	2642	11.03	11.46	9.79	13.82
peak10050	chr7	106919903	106923591	.	3689	40.44	23.96	39.15	29.95
peak10051	chr7	106934606	106942212	.	7607	68.62	53.13	44.05	62.2
peak10052	chr7	106978603	106983567	.	4965	72.3	76.04	61.18	61.05
peak10053	chr7	106984334	106986257	.	1924	12.25	14.58	9.79	10.37
peak10054	chr7	107016452	107018897	.	2446	24.51	19.79	28.14	19.58
peak10055	chr7	107049733	107060680	.	10948	113.96	72.92	75.86	101.36
peak10056	chr7	107068994	107366964	.	297971	4242.12	4438.66	4292.14	4411.39
peak10057	chr7	107374193	107525855	.	151663	2383.28	2369.85	2265.97	2311.66
peak10058	chr7	107530114	107538517	.	8404	77.2	80.21	86.87	80.63
peak10059	chr7	107543953	107549362	.	5410	30.63	19.79	26.92	39.16
peak10062	chr7	107801493	107811511	.	10019	57.59	54.17	55.06	58.74
peak10063	chr7	107825920	107838400	.	12481	145.82	120.84	119.91	114.03
peak10064	chr7	107839898	107844740	.	4843	19.61	36.46	37.93	24.19
peak10065	chr7	107847053	108812880	.	965828	20023.27	20423.44	19782	19888.1
peak10066	chr7	108818079	108851688	.	33610	324.71	292.72	330.35	309.83
peak10067	chr7	108855671	108866875	.	11205	133.56	100	102.78	97.9
peak10068	chr7	108867466	108872630	.	5165	25.73	14.58	12.24	12.67
peak10069	chr7	108908706	108916329	.	7624	34.31	26.04	30.59	33.4
peak10070	chr7	109117926	109124134	.	6209	60.04	72.92	72.19	87.54
peak10071	chr7	109300933	109303641	.	2709	4.9	9.38	12.24	5.76
peak10073	chr7	109366183	109371784	.	5602	78.42	76.04	59.95	72.56
peak10074	chr7	109720962	109723128	.	2167	12.25	14.58	19.58	17.28
peak10075	chr7	109963288	109966179	.	2892	17.15	14.58	8.56	9.21
peak10076	chr7	110170656	110173719	.	3064	29.41	29.17	33.04	26.49
peak10077	chr7	110205414	110208256	.	2843	71.07	73.96	56.28	39.16
peak10078	chr7	110477249	110482665	.	5417	50.24	54.17	46.49	43.77
peak10079	chr7	110502292	110504556	.	2265	6.13	6.25	9.79	10.37
peak10080	chr7	110508129	110513428	.	5300	33.08	22.92	36.71	40.31
peak10081	chr7	110710709	110712013	.	1305	9.8	6.25	7.34	6.91
peak10082	chr7	110759123	110761505	.	2383	24.51	32.29	26.92	19.58
peak10083	chr7	111006177	111009395	.	3219	41.66	33.33	44.05	50.68
peak10084	chr7	111062935	111071082	.	8148	183.8	176.05	162.73	178.53
peak10085	chr7	111202287	111204871	.	2585	15.93	6.25	11.01	17.28
peak10086	chr7	111219627	111222195	.	2569	6.13	6.25	6.12	4.61
peak10087	chr7	111234821	111238703	.	3883	20.83	17.71	17.13	21.88
peak10088	chr7	111387626	111388991	.	1366	7.35	4.17	7.34	6.91
peak10089	chr7	111398224	111410250	.	12027	71.07	86.46	101.55	120.94
peak10090	chr7	111418237	111422821	.	4585	29.41	26.04	36.71	33.4
peak10091	chr7	111425760	111431432	.	5673	30.63	34.38	41.6	58.74
peak10092	chr7	111435978	111775953	.	339976	3902.7	3921.98	4113.5	3911.51
peak10093	chr7	111793262	111809013	.	15752	110.28	118.75	139.48	118.64
peak10094	chr7	111812688	111843993	.	31306	211.98	247.92	252.05	221.15
peak10095	chr7	111845367	111855214	.	9848	66.17	75	64.85	63.35
peak10096	chr7	111863581	111869531	.	5951	42.89	31.25	28.14	32.25
peak10097	chr7	111886293	111896253	.	9961	73.52	80.21	80.75	97.9
peak10098	chr7	111911746	111917305	.	5560	93.13	89.59	68.52	86.38
peak10099	chr7	111992373	111995661	.	3289	34.31	28.13	35.48	31.1
peak10100	chr7	112000608	112002681	.	2074	11.03	9.38	15.91	6.91
peak10101	chr7	112428029	112434767	.	6739	83.32	75	85.65	81.78
peak10102	chr7	112475829	112478523	.	2695	23.28	26.04	17.13	28.79
peak10103	chr7	112509297	112627351	.	118055	1181.23	1196.91	1188.05	1189.81
peak10104	chr7	112629927	112654896	.	24970	240.17	242.71	261.83	229.21
peak10105	chr7	112749717	112754591	.	4875	36.76	30.21	22.02	24.19
peak10107	chr7	112780107	112786981	.	6875	51.46	50	53.84	33.4
peak10110	chr7	113123591	113124955	.	1365	7.35	5.21	7.34	4.61
peak10111	chr7	113190913	113192619	.	1707	14.7	20.83	19.58	11.52
peak10114	chr7	113424219	113430421	.	6203	88.22	104.17	72.19	84.08
peak10115	chr7	113451066	113456221	.	5156	36.76	36.46	46.49	38.01
peak10116	chr7	113480087	113491513	.	11427	116.41	125	126.02	116.33
peak10117	chr7	113896859	113899151	.	2293	12.25	13.54	7.34	12.67
peak10118	chr7	113940896	113946641	.	5746	71.07	62.5	66.07	69.11
peak10119	chr7	113970942	113972598	.	1657	9.8	3.13	11.01	8.06
peak10120	chr7	114120589	114126006	.	5418	80.87	71.88	63.62	59.89
peak10121	chr7	114128015	114131769	.	3755	11.03	13.54	25.69	10.37
peak10122	chr7	114144756	114146528	.	1773	17.15	25	19.58	17.28
peak10123	chr7	114186535	114188001	.	1467	8.58	15.63	13.46	6.91
peak10124	chr7	114221591	114228078	.	6488	14.7	17.71	17.13	19.58
peak10125	chr7	114258662	114263465	.	4804	58.82	65.63	67.29	43.77
peak10126	chr7	114327440	114333614	.	6175	122.53	120.84	119.91	108.27
peak10127	chr7	114347717	114349743	.	2027	6.13	12.5	12.24	20.73
peak10128	chr7	114367005	114371923	.	4919	26.96	37.5	19.58	24.19
peak10129	chr7	114379243	114395293	.	16051	267.12	279.17	255.72	248.79
peak10130	chr7	114404429	114411247	.	6819	137.24	119.79	146.82	117.48
peak10131	chr7	114426561	114428966	.	2406	37.99	23.96	34.26	17.28
peak10133	chr7	114541562	114546909	.	5348	71.07	65.63	78.31	48.38
peak10134	chr7	114565428	114569153	.	3726	13.48	18.75	17.13	17.28
peak10135	chr7	114572630	114574555	.	1926	15.93	21.88	23.25	26.49
peak10136	chr7	114618322	114620368	.	2047	12.25	16.67	13.46	8.06
peak10137	chr7	114682338	114687237	.	4900	31.86	27.08	44.05	39.16
peak10139	chr7	114911844	114915470	.	3627	36.76	19.79	37.93	23.04
peak10140	chr7	114938514	114941813	.	3300	18.38	22.92	28.14	20.73
peak10141	chr7	114957121	114963002	.	5882	24.51	20.83	19.58	27.64
peak10142	chr7	115051454	115058917	.	7464	46.56	57.29	55.06	34.55
peak10143	chr7	115066032	115089383	.	23352	186.25	168.75	208	211.93
peak10144	chr7	115096165	115104540	.	8376	35.53	31.25	34.26	24.19
peak10145	chr7	115105401	115118127	.	12727	85.77	73.96	85.65	72.56
peak10146	chr7	115122367	115128772	.	6406	28.18	39.58	51.39	28.79
peak10148	chr7	115336538	115338854	.	2317	20.83	14.58	9.79	12.67
peak10149	chr7	115589801	115595746	.	5946	73.52	72.92	73.41	107.12
peak10150	chr7	115768761	115775836	.	7076	67.39	70.84	74.64	79.47
peak10151	chr7	115811758	115820574	.	8817	116.41	101.04	112.56	115.18
peak10152	chr7	116068238	116073363	.	5126	31.86	23.96	35.48	26.49
peak10153	chr7	116434093	116436648	.	2556	12.25	20.83	26.92	18.43
peak10154	chr7	116495727	116498499	.	2773	13.48	11.46	14.68	11.52
peak10155	chr7	116522246	116524440	.	2195	20.83	18.75	12.24	17.28
peak10156	chr7	116667020	117124765	.	457746	8051.7	7998.12	7989.64	8213.47
peak10157	chr7	117125516	117218803	.	93288	937.38	856.27	1013.08	904.16
peak10158	chr7	117241996	117246239	.	4244	30.63	25	30.59	39.16
peak10159	chr7	117336716	117341049	.	4334	74.75	71.88	73.41	61.05
peak10160	chr7	117398005	117399203	.	1199	13.48	14.58	14.68	10.37
peak10161	chr7	117459581	117461428	.	1848	34.31	21.88	29.36	32.25
peak10162	chr7	117500590	117501844	.	1255	8.58	3.13	11.01	2.3
peak10163	chr7	117520233	117522271	.	2039	42.89	46.88	37.93	39.16
peak10164	chr7	117661416	117666378	.	4963	58.82	57.29	62.4	71.41
peak10165	chr7	117721266	117745459	.	24194	199.73	207.3	201.88	208.48
peak10166	chr7	117760018	117764748	.	4731	26.96	31.25	23.25	29.95
peak10167	chr7	117771069	117777743	.	6675	61.27	61.46	56.28	57.59
peak10168	chr7	117780547	117848472	.	67926	582.04	531.26	535.91	579.35
peak10169	chr7	117857580	117860400	.	2821	30.63	16.67	30.59	29.95
peak10170	chr7	117866146	117876423	.	10278	52.69	63.54	52.61	63.35
peak10171	chr7	117964301	117966256	.	1956	8.58	6.25	14.68	9.21
peak10172	chr7	118018019	118018835	.	817	11.03	16.67	9.79	9.21
peak10173	chr7	118053873	118060614	.	6742	33.08	17.71	19.58	17.28
peak10174	chr7	118069455	118075011	.	5557	67.39	63.54	61.18	62.2
peak10176	chr7	118218924	118223636	.	4713	33.08	31.25	26.92	29.95
peak10177	chr7	118268768	118273340	.	4573	83.32	82.29	83.2	85.23
peak10178	chr7	118285006	118295563	.	10558	193.6	195.84	187.2	179.68
peak10179	chr7	118471786	118474461	.	2676	23.28	15.63	13.46	14.97
peak10180	chr7	119037440	119647032	.	609593	11976.46	11928.43	11651.66	11895.77
peak10181	chr7	119729907	119737929	.	8023	60.04	59.38	56.28	65.65
peak10182	chr7	119747156	119748239	.	1084	6.13	10.42	7.34	8.06
peak10183	chr7	119795755	119801191	.	5437	24.51	28.13	28.14	23.04
peak10184	chr7	119835873	119839372	.	3500	9.8	13.54	17.13	21.88
peak10185	chr7	119999266	120008080	.	8815	79.65	59.38	68.52	72.56
peak10186	chr7	120009911	120013834	.	3924	31.86	26.04	25.69	35.71
peak10187	chr7	120014481	120017015	.	2535	11.03	14.58	13.46	14.97
peak10188	chr7	120021472	120027381	.	5910	34.31	22.92	26.92	33.4
peak10189	chr7	120043507	120045499	.	1993	9.8	5.21	8.56	9.21
peak10190	chr7	120154414	120160061	.	5648	29.41	35.42	31.81	33.4
peak10191	chr7	120160401	120184631	.	24231	162.97	154.17	181.08	181.98
peak10192	chr7	120187490	120194538	.	7049	55.14	45.83	52.61	50.68
peak10193	chr7	120195851	120517843	.	321993	4721.23	4736.58	4876.98	4779.96
peak10194	chr7	120525949	120536632	.	10684	77.2	59.38	57.51	58.74
peak10195	chr7	120554453	120563298	.	8846	69.84	55.21	72.19	81.78
peak10196	chr7	120586052	120587427	.	1376	13.48	11.46	11.01	12.67
peak10197	chr7	121021301	121023159	.	1859	17.15	11.46	17.13	12.67
peak10198	chr7	121194052	121207547	.	13496	68.62	86.46	75.86	82.93
peak10199	chr7	121209477	121390141	.	180665	3182.21	3385.5	3247.24	3418.54
