peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K4me3_Rep1_S5	Arm_P14_Day30_H3K4me3_Rep2_S6	Arm_P14_Day30_H3K4me3_Rep3_S7	Arm_P14_Day30_H3K4me3_Rep4_S8
peak30506	chr11	32563991	32565926	.	1936	132.88	125.35	129.67	135.02
peak30507	chr11	32569963	32572093	.	2131	117.89	119.42	122.52	140.38
peak30508	chr11	32580188	32581436	.	1249	221.79	202.43	185.83	210.03
peak30509	chr11	32582652	32583660	.	1009	92.91	95.71	93.93	85.73
peak30510	chr11	32586113	32588741	.	2629	268.75	302.37	282.82	264.68
peak30512	chr11	32641361	32644545	.	3185	694.35	604.74	603.43	603.3
peak30513	chr11	32647161	32647699	.	539	55.95	62.68	60.24	61.08
peak30514	chr11	32663561	32665871	.	2311	70.93	64.37	65.35	107.16
peak30515	chr11	32670711	32672467	.	1757	151.86	182.95	203.18	182.17
peak30516	chr11	32678392	32680703	.	2312	62.94	84.7	89.85	77.15
peak30517	chr11	32686759	32688215	.	1457	37.96	59.29	67.39	64.3
peak30519	chr11	32697401	32698521	.	1121	32.97	43.2	53.09	55.72
peak30520	chr11	32708156	32710353	.	2198	70.93	71.15	63.3	72.87
peak30521	chr11	32714369	32717060	.	2692	116.89	122.81	115.38	114.66
peak30523	chr11	32768346	32769651	.	1306	45.96	56.75	47.99	54.65
peak30525	chr11	33146425	33148973	.	2549	332.69	309.99	299.16	287.18
peak30526	chr11	33161159	33164011	.	2853	525.51	546.3	557.48	518.65
peak30527	chr11	33170521	33172562	.	2042	60.94	67.76	57.18	67.51
peak30528	chr11	33176307	33178121	.	1815	60.94	57.59	58.2	70.72
peak30529	chr11	33198910	33201714	.	2805	256.76	273.57	280.78	317.19
peak30531	chr11	33511750	33514827	.	3078	179.83	183.79	194	206.82
peak30533	chr11	33700172	33701724	.	1553	108.9	92.32	100.06	98.59
peak30535	chr11	33919125	33920840	.	1716	105.9	86.39	88.83	113.59
peak30536	chr11	33931560	33933509	.	1950	259.76	252.4	244.03	241.11
peak30537	chr11	33937801	33941580	.	3780	621.42	676.73	619.76	662.24
peak30540	chr11	33999872	34001243	.	1372	63.94	60.13	78.62	62.15
peak30541	chr11	34007602	34011175	.	3574	553.48	602.2	550.33	573.3
peak30542	chr11	34030094	34032119	.	2026	147.86	131.28	123.54	123.23
peak30543	chr11	34033354	34035075	.	1722	239.78	239.69	257.3	208.96
peak30544	chr11	34046299	34051402	.	5104	1584.52	1501.68	1473.34	1381.27
peak30545	chr11	34063075	34065595	.	2521	447.58	432.8	419.64	440.42
peak30546	chr11	34066524	34067133	.	610	40.96	49.12	40.84	58.94
peak30552	chr11	34418996	34420713	.	1718	22.98	23.72	24.5	26.79
peak30554	chr11	34505793	34508145	.	2353	94.91	119.42	108.23	102.87
peak30556	chr11	34736923	34740671	.	3749	186.83	201.58	185.83	182.17
peak30557	chr11	34743093	34746881	.	3789	293.73	299.83	302.22	324.69
peak30558	chr11	34749367	34750957	.	1591	68.94	63.52	73.51	83.58
peak30559	chr11	34761713	34764612	.	2900	671.37	696.21	700.42	660.1
peak30560	chr11	34769338	34772341	.	3004	961.11	909.65	914.84	839.05
peak30561	chr11	34775286	34776296	.	1011	289.73	272.72	290.99	267.9
peak30562	chr11	34779681	34781319	.	1639	572.47	523.43	599.34	504.72
peak30563	chr11	34781603	34784979	.	3377	907.16	929.13	976.1	915.13
peak30564	chr11	34795134	34796724	.	1591	46.96	55.9	37.78	43.93
peak30566	chr11	34833026	34834739	.	1714	464.57	429.41	386.97	397.56
peak30567	chr11	34838690	34840088	.	1399	38.96	67.76	52.07	62.15
peak30568	chr11	34844529	34847346	.	2818	95.91	92.32	91.89	109.3
peak30571	chr11	35326004	35327979	.	1976	10.99	10.16	8.17	17.15
peak30572	chr11	35501753	35502802	.	1050	54.95	48.28	49.01	64.3
peak30573	chr11	35504721	35506675	.	1955	171.84	166.01	178.68	173.6
peak30576	chr11	35763615	35764901	.	1287	65.94	55.9	53.09	56.79
peak30577	chr11	35768694	35771337	.	2644	690.36	649.63	652.44	607.59
peak30578	chr11	35796997	35800311	.	3315	144.87	150.76	149.07	135.02
peak30579	chr11	35832794	35834918	.	2125	232.78	219.37	222.58	256.11
peak30580	chr11	35837652	35839529	.	1878	283.74	312.53	285.89	275.4
peak30584	chr11	40690096	40695362	.	5267	1593.52	1564.35	1613.22	1478.79
peak30586	chr11	40732782	40735146	.	2365	460.57	471.76	468.65	436.13
peak30587	chr11	40743549	40745375	.	1827	36.97	46.58	34.71	46.08
peak30588	chr11	40753764	40756173	.	2410	677.37	639.46	655.5	595.8
peak30589	chr11	40763151	40765148	.	1998	54.95	54.21	63.3	55.72
peak30590	chr11	40775111	40776467	.	1357	57.95	55.9	54.11	70.72
peak30592	chr11	43173539	43175625	.	2087	107.9	116.03	113.33	116.8
peak30595	chr11	43357795	43359758	.	1964	360.66	347.26	338.98	353.62
peak30596	chr11	43361677	43363295	.	1619	284.73	283.73	264.45	288.26
peak30597	chr11	43365273	43366691	.	1419	196.82	188.03	174.6	183.24
peak30598	chr11	43375849	43378036	.	2188	346.68	340.48	317.54	327.9
peak30599	chr11	43379096	43382404	.	3309	1295.79	1301.79	1350.82	1253.75
peak30600	chr11	43382696	43386002	.	3307	993.08	946.07	990.4	851.91
peak30601	chr11	43386896	43389386	.	2491	888.17	895.25	850.52	811.19
peak30602	chr11	43392706	43396000	.	3295	331.69	359.12	310.39	288.26
peak30603	chr11	43403720	43405016	.	1297	58.95	72.84	69.43	69.65
peak30604	chr11	43408242	43410465	.	2224	133.88	154.15	119.46	143.59
peak30605	chr11	43411183	43413108	.	1926	62.94	60.98	56.16	61.08
peak30606	chr11	43424990	43427120	.	2131	374.65	344.72	350.21	304.33
peak30607	chr11	43433346	43435829	.	2484	254.76	250.7	254.24	245.39
peak30608	chr11	43451097	43453331	.	2235	33.97	36.42	46.97	46.08
peak30609	chr11	43527022	43530274	.	3253	207.81	188.87	231.77	210.03
peak30611	chr11	43680544	43684297	.	3754	839.22	786.84	720.85	731.89
peak30613	chr11	43727698	43729749	.	2052	66.94	74.53	90.87	90.01
peak30614	chr11	43746824	43748632	.	1809	295.72	339.63	378.8	287.18
peak30615	chr11	43753284	43755710	.	2427	69.93	88.08	69.43	78.23
peak30616	chr11	43766574	43768179	.	1606	217.8	221.06	221.56	244.32
peak30618	chr11	44381565	44383022	.	1458	18.98	25.41	24.5	21.43
peak30619	chr11	44389525	44391250	.	1726	40.96	48.28	41.86	53.58
peak30621	chr11	44461837	44463235	.	1399	36.97	44.89	46.97	52.51
peak30622	chr11	44469167	44472424	.	3258	753.3	752.96	789.25	707.25
peak30623	chr11	44475286	44476003	.	718	29.97	29.64	40.84	31.08
peak30624	chr11	44494716	44497014	.	2299	52.95	63.52	50.03	57.87
peak30625	chr11	44500835	44502666	.	1832	42.96	44.89	57.18	72.87
peak30626	chr11	44518036	44518984	.	949	151.86	162.62	171.53	136.09
peak30627	chr11	44519372	44522745	.	3374	926.14	907.95	900.55	878.7
peak30628	chr11	44528551	44530242	.	1692	97.91	81.31	69.43	94.3
peak30629	chr11	44538638	44541503	.	2866	305.72	298.98	304.27	291.47
peak30630	chr11	44543723	44547222	.	3500	706.34	670.8	707.57	650.45
peak30631	chr11	44580726	44581968	.	1243	159.85	133.82	149.07	143.59
peak30632	chr11	44585955	44588185	.	2231	56.95	58.44	53.09	34.29
peak30633	chr11	44610607	44613643	.	3037	388.64	398.92	412.5	369.7
peak30634	chr11	44616237	44619093	.	2857	382.64	361.66	351.23	360.05
peak30635	chr11	44880777	44882238	.	1462	17.98	18.63	16.34	20.36
peak30636	chr11	44892180	44893978	.	1799	80.92	57.59	74.54	71.8
peak30639	chr11	45007526	45008618	.	1093	52.95	45.74	51.05	46.08
peak30640	chr11	45214125	45215923	.	1799	30.97	20.33	24.5	24.65
peak30645	chr11	45791531	45792585	.	1055	106.9	103.33	90.87	93.23
peak30646	chr11	45793232	45796004	.	2773	292.73	292.2	316.52	279.68
peak30649	chr11	45847212	45848223	.	1012	27.97	26.26	27.57	33.22
peak30650	chr11	45851264	45854169	.	2906	749.3	725.01	759.64	653.67
peak30651	chr11	45855095	45856638	.	1544	227.79	215.13	254.24	264.68
peak30652	chr11	45857347	45858234	.	888	135.87	145.68	118.44	113.59
peak30653	chr11	45870307	45872963	.	2657	172.84	157.54	150.09	144.66
peak30654	chr11	45873750	45876229	.	2480	103.9	113.49	102.1	132.88
peak30655	chr11	45882732	45884775	.	2044	76.93	76.23	61.26	83.58
peak30656	chr11	45892509	45894525	.	2017	41.96	34.73	30.63	33.22
peak30657	chr11	45926252	45927421	.	1170	166.84	151.61	144.99	140.38
peak30658	chr11	45943182	45945515	.	2334	345.68	359.96	352.25	355.77
peak30659	chr11	45954689	45956184	.	1496	162.85	165.16	164.39	168.24
peak30661	chr11	45978252	45979234	.	983	61.94	78.77	74.54	78.23
peak30662	chr11	45979849	45982166	.	2318	128.88	115.19	124.57	126.45
peak30664	chr11	46055699	46059419	.	3721	975.09	977.4	997.54	950.5
peak30665	chr11	46059724	46060765	.	1042	131.88	121.12	114.36	103.94
peak30666	chr11	46063042	46063944	.	903	39.96	53.36	46.97	63.22
peak30667	chr11	46070291	46072486	.	2196	147.86	136.36	122.52	157.52
peak30668	chr11	46073249	46074921	.	1673	284.73	264.25	275.68	261.47
peak30669	chr11	46075479	46076924	.	1446	164.85	161.77	147.03	156.45
peak30670	chr11	46083014	46084349	.	1336	179.83	186.33	179.7	182.17
peak30671	chr11	46086030	46087785	.	1756	230.79	226.99	233.82	216.46
peak30672	chr11	46089377	46092425	.	3049	466.57	452.28	484.99	447.92
peak30674	chr11	46114768	46117505	.	2738	118.89	109.26	123.54	102.87
peak30675	chr11	46125166	46129363	.	4198	980.09	1027.37	1041.45	914.06
peak30676	chr11	46133884	46135708	.	1825	123.88	119.42	84.75	115.73
peak30677	chr11	46165071	46167424	.	2354	216.8	221.06	223.61	225.03
peak30678	chr11	46215340	46217170	.	1831	79.93	79.62	64.32	90.01
peak30680	chr11	46298569	46299747	.	1179	31.97	39.81	30.63	38.58
peak30681	chr11	46303372	46304136	.	765	117.89	124.5	133.75	90.01
peak30682	chr11	46304593	46305715	.	1123	230.79	224.45	217.48	208.96
peak30683	chr11	46307642	46312935	.	5294	1279.81	1166.28	1261.99	1111.23
peak30684	chr11	46325992	46329111	.	3120	318.7	310.84	318.56	292.54
peak30685	chr11	46343512	46346099	.	2588	223.79	240.54	228.71	234.68
peak30687	chr11	46359538	46363449	.	3912	347.68	349.8	365.53	388.99
peak30688	chr11	46370309	46374123	.	3815	509.53	545.45	551.35	488.64
peak30689	chr11	46379762	46381043	.	1282	415.61	386.22	410.45	409.35
peak30690	chr11	46383420	46390223	.	6804	2149	2079.31	2054.31	1985.65
peak30691	chr11	46395797	46399742	.	3946	1110.97	1034.15	1061.87	969.78
peak30692	chr11	46404681	46405863	.	1183	23.98	14.4	14.29	26.79
peak30693	chr11	46420579	46422536	.	1958	211.8	247.32	214.42	184.31
peak30694	chr11	46430783	46431842	.	1060	42.96	47.43	61.26	56.79
peak30695	chr11	46436300	46438482	.	2183	518.52	468.37	525.83	450.07
peak30696	chr11	46445834	46449061	.	3228	887.17	912.19	871.96	831.55
peak30697	chr11	46453204	46456938	.	3735	457.57	458.21	472.74	424.35
peak30698	chr11	46457670	46458287	.	618	41.96	47.43	54.11	45.01
peak30699	chr11	46461213	46462757	.	1545	261.76	271.88	328.77	264.68
peak30700	chr11	46466546	46468388	.	1843	88.92	91.47	73.51	88.94
peak30701	chr11	46473177	46475208	.	2032	180.83	160.92	159.28	155.38
peak30707	chr11	48787437	48789403	.	1967	294.73	282.89	287.93	279.68
peak30708	chr11	48798682	48802366	.	3685	710.34	669.95	707.57	630.09
peak30709	chr11	48816371	48818671	.	2301	564.47	557.31	581.99	545.44
peak30710	chr11	48823162	48827313	.	4152	558.48	580.17	596.28	561.51
peak30711	chr11	48832778	48834628	.	1851	216.8	179.56	205.23	163.95
peak30712	chr11	48836912	48838996	.	2085	361.66	396.38	367.57	353.62
peak30713	chr11	48852653	48859412	.	6760	1605.51	1542.33	1583.61	1445.57
peak30714	chr11	48868211	48873179	.	4969	2136.01	1905.68	1916.47	1808.83
peak30715	chr11	48899954	48902016	.	2063	185.83	203.27	220.54	182.17
peak30716	chr11	48910071	48911212	.	1142	29.97	40.65	30.63	43.93
peak30717	chr11	48923602	48927571	.	3970	415.61	407.39	406.37	395.41
peak30718	chr11	48927784	48928494	.	711	39.96	52.51	63.3	46.08
peak30719	chr11	48932844	48936233	.	3390	352.67	369.28	329.79	328.98
peak30720	chr11	48949972	48951504	.	1533	48.95	58.44	44.93	49.29
peak30721	chr11	48957732	48960801	.	3070	183.83	179.56	159.28	168.24
peak30722	chr11	48974019	48976325	.	2307	764.29	736.02	741.27	711.53
peak30723	chr11	48977003	48981614	.	4612	1347.75	1200.16	1170.1	1117.66
peak30724	chr11	48982568	48984532	.	1965	258.76	265.95	259.34	226.1
peak30725	chr11	48988064	48992956	.	4893	1131.95	1090.9	1069.02	1009.43
peak30726	chr11	48993965	48994703	.	739	69.93	82.16	65.35	67.51
peak30727	chr11	49005281	49009070	.	3790	162.85	187.18	170.51	197.17
peak30729	chr11	49029498	49032209	.	2712	154.86	160.08	164.39	169.31
peak30730	chr11	49035345	49037498	.	2154	83.92	83.85	82.7	77.15
peak30731	chr11	49041530	49042627	.	1098	140.87	137.21	152.13	139.31
peak30732	chr11	49045833	49048259	.	2427	805.25	772.44	773.94	732.96
peak30733	chr11	49048786	49052273	.	3488	1150.93	1144.26	1122.11	1008.36
peak30734	chr11	49054479	49056416	.	1938	272.75	304.91	274.66	277.54
peak30735	chr11	49059623	49064704	.	5082	1514.59	1532.17	1389.62	1401.63
peak30736	chr11	49071796	49074336	.	2541	111.9	146.53	132.73	116.8
peak30737	chr11	49080189	49082144	.	1956	264.75	239.69	233.82	275.4
peak30738	chr11	49083062	49083854	.	793	155.85	161.77	152.13	140.38
peak30739	chr11	49084493	49085620	.	1128	441.59	422.64	384.93	390.06
peak30740	chr11	49086377	49087444	.	1068	291.73	296.44	265.47	261.47
peak30741	chr11	49087771	49091401	.	3631	1271.82	1257.75	1204.81	1096.23
peak30742	chr11	49091992	49094867	.	2876	998.07	996.04	1031.24	887.27
peak30743	chr11	49100337	49103636	.	3300	396.63	429.41	423.73	398.63
peak30745	chr11	49156516	49158624	.	2109	58.95	74.53	55.14	69.65
peak30747	chr11	49174139	49176282	.	2144	199.81	194.8	169.49	171.45
peak30749	chr11	49195578	49197283	.	1706	49.95	58.44	44.93	57.87
peak30750	chr11	49202004	49205743	.	3740	846.21	831.72	799.46	758.68
peak30751	chr11	49210044	49211366	.	1323	65.94	49.97	54.11	75.01
peak30752	chr11	49243189	49245158	.	1970	490.54	468.37	442.1	427.56
peak30753	chr11	49246955	49252913	.	5959	1729.39	1649.05	1734.73	1641.67
peak30754	chr11	49257266	49259494	.	2229	79.93	80.46	75.56	93.23
peak30756	chr11	49608585	49611270	.	2686	265.75	281.19	296.1	293.61
peak30757	chr11	49658553	49659837	.	1285	87.92	72.84	86.79	73.94
peak30758	chr11	49664436	49666163	.	1728	58.95	56.75	64.32	64.3
peak30760	chr11	49696060	49698892	.	2833	170.84	135.52	169.49	136.09
peak30761	chr11	49710432	49713980	.	3549	637.41	585.26	596.28	539.01
peak30762	chr11	49722102	49724159	.	2058	158.85	160.08	178.68	180.03
peak30764	chr11	49770054	49771562	.	1509	47.96	40.65	57.18	58.94
peak30765	chr11	49793568	49795023	.	1456	102.9	99.94	100.06	115.73
peak30766	chr11	49810770	49812710	.	1941	99.91	97.4	92.91	111.44
peak30767	chr11	49846010	49848405	.	2396	487.55	468.37	467.63	457.57
peak30768	chr11	49854874	49855964	.	1091	48.95	55.9	54.11	61.08
peak30769	chr11	49900543	49904020	.	3478	99.91	103.33	100.06	115.73
peak30770	chr11	49972024	49973099	.	1076	63.94	55.9	70.45	75.01
peak30771	chr11	49977505	49979846	.	2342	244.77	315.92	269.55	261.47
peak30772	chr11	49980698	49984592	.	3895	227.79	215.13	240.96	237.89
peak30775	chr11	50024252	50027337	.	3086	371.65	384.52	379.82	334.33
peak30777	chr11	50113910	50115021	.	1112	38.96	63.52	46.97	53.58
peak30779	chr11	50130429	50132815	.	2387	310.71	315.07	328.77	335.41
peak30780	chr11	50133899	50134916	.	1018	98.91	85.54	108.23	97.51
peak30781	chr11	50173861	50175751	.	1891	422.61	412.47	413.52	421.13
peak30782	chr11	50208759	50211451	.	2693	493.54	460.75	535.02	472.57
peak30783	chr11	50223599	50226749	.	3151	715.33	690.28	685.11	622.59
peak30784	chr11	50235949	50238242	.	2294	385.64	359.12	357.36	408.27
peak30785	chr11	50278988	50280737	.	1750	35.97	37.27	45.95	55.72
peak30786	chr11	50286181	50287533	.	1353	104.9	107.57	87.81	113.59
peak30787	chr11	50289940	50293309	.	3370	766.29	739.4	765.77	722.25
peak30788	chr11	50323487	50326970	.	3484	1016.05	1074.8	1010.82	976.21
peak30789	chr11	50358305	50360461	.	2157	242.77	254.09	280.78	271.11
peak30790	chr11	50370901	50372155	.	1255	153.86	146.53	146.01	133.95
peak30791	chr11	50376153	50381371	.	5219	935.13	1009.59	978.14	931.21
peak30792	chr11	50421618	50422969	.	1352	74.93	88.08	105.17	96.44
peak30793	chr11	50429500	50432099	.	2600	413.61	390.45	400.24	367.55
peak30794	chr11	50432573	50433491	.	919	91.91	109.26	97	97.51
peak30796	chr11	50565335	50566714	.	1380	21.98	38.11	26.55	33.22
peak30798	chr11	50826340	50828324	.	1985	468.56	419.25	450.27	418.99
peak30799	chr11	50835070	50836614	.	1545	98.91	108.41	98.02	111.44
peak30800	chr11	50840841	50843067	.	2227	85.92	83.85	64.32	95.37
peak30801	chr11	50848755	50852324	.	3570	474.56	530.2	473.76	425.42
peak30802	chr11	50887016	50888070	.	1055	17.98	18.63	14.29	25.72
peak30803	chr11	50914847	50916680	.	1834	57.95	66.91	58.2	64.3
peak30804	chr11	50930224	50932238	.	2015	117.89	149.91	120.48	141.45
peak30806	chr11	51262208	51265773	.	3566	840.22	834.27	834.18	841.19
peak30807	chr11	51288635	51291917	.	3283	364.66	370.13	405.35	384.7
peak30809	chr11	51577191	51579457	.	2267	146.86	136.36	133.75	152.17
peak30810	chr11	51583658	51585755	.	2098	547.49	527.66	513.58	509
peak30811	chr11	51604891	51608152	.	3262	488.55	459.06	476.82	429.71
peak30812	chr11	51614932	51616294	.	1363	258.76	232.07	247.09	253.97
peak30813	chr11	51619116	51621098	.	1983	485.55	511.57	534	457.57
peak30814	chr11	51634198	51636972	.	2775	575.46	538.67	565.65	521.86
peak30815	chr11	51637528	51639014	.	1487	366.66	383.68	359.4	362.2
peak30816	chr11	51643411	51645089	.	1679	17.98	22.02	23.48	23.57
peak30817	chr11	51648927	51651671	.	2745	523.51	509.03	549.31	469.35
peak30818	chr11	51680989	51682229	.	1241	60.94	65.22	69.43	71.8
peak30819	chr11	51687699	51689864	.	2166	538.5	522.58	537.06	520.79
peak30820	chr11	51752988	51757289	.	4302	990.08	900.33	968.96	964.43
peak30821	chr11	51760259	51760761	.	503	19.98	17.79	16.34	19.29
peak30822	chr11	51762893	51765247	.	2355	330.69	301.52	318.56	325.76
peak30823	chr11	51800452	51801621	.	1170	68.94	68.6	71.47	87.87
peak30824	chr11	51804980	51805982	.	1003	70.93	67.76	90.87	69.65
peak30826	chr11	51832520	51834372	.	1853	104.9	143.14	135.8	111.44
peak30827	chr11	51836810	51838511	.	1702	128.88	146.53	158.26	146.81
peak30828	chr11	51842901	51844486	.	1586	95.91	100.79	93.93	114.66
peak30829	chr11	51854737	51859526	.	4790	619.42	599.65	581.99	551.87
peak30830	chr11	51872446	51876147	.	3702	232.78	232.92	226.67	232.53
peak30832	chr11	51882830	51885113	.	2284	106.9	129.59	105.17	111.44
peak30833	chr11	51898069	51899617	.	1549	181.83	180.4	168.47	162.88
peak30834	chr11	51915473	51917217	.	1745	131.88	145.68	115.38	133.95
peak30836	chr11	51931073	51932555	.	1483	115.89	105.87	115.38	131.8
peak30837	chr11	51938500	51939583	.	1084	34.97	40.65	42.88	43.93
peak30839	chr11	51949210	51950599	.	1390	30.97	38.11	35.74	52.51
peak30840	chr11	51960955	51962830	.	1876	38.96	49.97	39.82	52.51
peak30841	chr11	51967079	51969686	.	2608	498.54	470.07	468.65	460.78
peak30842	chr11	51998244	52001385	.	3142	554.48	541.21	515.62	521.86
peak30843	chr11	52003287	52005966	.	2680	481.55	467.53	488.05	412.56
peak30844	chr11	52010399	52012244	.	1846	311.71	297.29	304.27	291.47
peak30845	chr11	52035013	52037047	.	2035	71.93	71.15	63.3	70.72
peak30846	chr11	52045907	52047494	.	1588	194.82	216.82	207.27	227.18
peak30847	chr11	52064410	52066679	.	2270	205.81	205.81	194	208.96
peak30848	chr11	52074519	52077116	.	2598	301.72	327.78	298.14	321.48
peak30850	chr11	52098057	52101944	.	3888	795.26	765.66	830.1	784.4
peak30851	chr11	52108256	52110168	.	1913	186.83	185.49	200.12	211.1
peak30852	chr11	52126331	52127876	.	1546	40.96	39.81	49.01	39.65
peak30853	chr11	52141158	52143183	.	2026	54.95	54.21	62.28	71.8
peak30855	chr11	52165565	52169236	.	3672	526.51	598.81	581.99	529.36
peak30858	chr11	52222913	52225334	.	2422	278.74	305.76	247.09	280.76
peak30859	chr11	52231038	52235247	.	4210	784.27	763.97	747.39	783.33
peak30860	chr11	52240463	52241924	.	1462	64.94	62.68	67.39	80.37
peak30861	chr11	52264812	52266733	.	1922	414.61	413.32	359.4	408.27
peak30862	chr11	52268015	52269205	.	1191	252.76	244.77	254.24	213.25
peak30863	chr11	52273405	52276265	.	2861	610.43	657.25	583.01	605.45
peak30864	chr11	52277193	52283029	.	5837	1134.94	1087.51	996.52	1003
peak30865	chr11	52283753	52285064	.	1312	164.85	165.16	164.39	186.46
peak30866	chr11	52292376	52294996	.	2621	174.84	177.86	160.3	181.1
peak30867	chr11	52298627	52301420	.	2794	362.66	354.88	366.55	351.48
peak30868	chr11	52309147	52311561	.	2415	305.72	287.12	249.13	276.47
peak30869	chr11	52313486	52315257	.	1772	197.82	204.97	217.48	208.96
peak30870	chr11	52318027	52319726	.	1700	225.79	217.67	195.02	230.39
peak30871	chr11	52321294	52322155	.	862	32.97	27.1	22.46	35.36
peak30872	chr11	52326713	52328329	.	1617	121.89	132.97	126.61	124.3
peak30873	chr11	52332056	52334314	.	2259	78.93	75.38	60.24	87.87
peak30874	chr11	52337743	52338404	.	662	30.97	22.87	23.48	18.22
