peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K27me3_Rep1_S7	Arm_P14_Day30_H3K27me3_Rep2_S8	Arm_P14_Day30_H3K27me3_Rep3_S3	Arm_P14_Day30_H3K27me3_Rep4_S4
peak13367	chr7	111773275	111789636	.	16362	55.99	56.31	54.45	40.14
peak13370	chr7	111876547	111882999	.	6453	12.44	10.68	15.84	15.44
peak13371	chr7	111902105	111908608	.	6504	30.22	17.48	26.73	25.73
peak13372	chr7	111912158	111916890	.	4733	31.99	27.19	26.73	29.85
peak13373	chr7	111917574	112022532	.	104959	2174.63	2122.42	2149.33	2167.79
peak13374	chr7	112114988	112117584	.	2597	44.43	22.33	35.64	21.62
peak13375	chr7	112120746	112141647	.	20902	123.53	120.39	131.67	139.99
peak13376	chr7	112143637	112173560	.	29924	1237.06	1251.51	1227.62	1268.15
peak13377	chr7	112180917	112204870	.	23954	702.96	752.46	778.15	801.86
peak13378	chr7	112214977	112400384	.	185408	4726.08	4769.14	4714.46	4708.2
peak13379	chr7	112402948	112432264	.	29317	978.45	921.4	995.96	924.35
peak13380	chr7	112437121	112502253	.	65133	484.34	407.78	458.38	389.09
peak13381	chr7	112508983	112524873	.	15891	36.44	36.89	47.52	33.97
peak13382	chr7	112528933	112535094	.	6162	13.33	5.83	9.9	12.35
peak13383	chr7	112622646	112625185	.	2540	5.33	4.85	6.93	8.23
peak13385	chr7	112667153	112708582	.	41430	1025.55	1015.58	1074.17	1039.63
peak13386	chr7	112715490	112729640	.	14151	87.98	70.88	86.13	97.79
peak13387	chr7	112738288	112768928	.	30641	96.87	81.56	74.25	86.46
peak13388	chr7	112771906	112784000	.	12095	16.89	33.98	27.72	16.47
peak13389	chr7	112786965	112812558	.	25594	47.99	62.14	54.45	48.38
peak13390	chr7	112815480	112828588	.	13109	59.54	55.34	68.31	51.47
peak13391	chr7	112834148	112873575	.	39428	247.95	221.37	316.81	272.78
peak13392	chr7	112874012	112975975	.	101964	529.66	520.41	537.58	521.88
peak13393	chr7	112979758	112996948	.	17191	44.43	31.07	59.4	55.58
peak13394	chr7	112998207	113032806	.	34600	87.98	73.79	100.98	94.7
peak13395	chr7	113047653	113067510	.	19858	94.2	95.15	103.95	82.35
peak13396	chr7	113071160	113105870	.	34711	245.28	258.26	247.5	243.95
peak13397	chr7	113109571	113213354	.	103784	4132.43	4132.22	4076.89	4221.32
peak13398	chr7	113370696	113425276	.	54581	2646.53	2783.62	2687.9	2670.11
peak13399	chr7	113430987	113450755	.	19769	926.91	906.84	909.83	855.38
peak13400	chr7	113454525	113485823	.	31299	1587.21	1535.02	1527.6	1589.3
peak13401	chr7	113491243	113514021	.	22779	1511.67	1488.41	1463.25	1602.68
peak13402	chr7	113569053	113740025	.	170973	4696.75	4794.39	4655.06	4598.06
peak13403	chr7	113744496	113777949	.	33454	545.66	516.53	523.72	565.11
peak13404	chr7	113783886	113855284	.	71399	666.52	711.68	690.04	709.22
peak13406	chr7	113860634	113942611	.	81978	840.7	828.19	847.45	853.32
peak13407	chr7	113944979	113990452	.	45474	1024.66	954.41	921.71	975.81
peak13408	chr7	113992773	114035766	.	42994	1238.84	1236.95	1180.1	1259.91
peak13410	chr7	114077693	114106721	.	29029	568.76	586.43	587.08	521.88
peak13411	chr7	114110098	114128652	.	18555	207.07	189.33	235.62	194.55
peak13412	chr7	114131498	114143057	.	11560	205.29	186.42	228.69	188.37
peak13413	chr7	114147477	114167362	.	19886	266.61	279.62	263.34	246.01
peak13414	chr7	114175410	114210868	.	35459	508.33	549.54	558.37	481.73
peak13415	chr7	114254720	114262997	.	8278	113.75	108.74	111.87	99.85
peak13416	chr7	114284991	114289831	.	4841	36.44	45.63	43.56	30.88
peak13418	chr7	114303519	114316548	.	13030	253.28	219.43	251.46	251.16
peak13419	chr7	114322323	114346803	.	24481	447.01	462.16	398.98	492.02
peak13420	chr7	114358686	114385350	.	26665	432.79	399.05	439.57	519.82
peak13421	chr7	114412014	114419933	.	7920	17.77	19.42	29.7	28.82
peak13422	chr7	114548565	114572670	.	24106	1572.1	1642.79	1592.94	1647.97
peak13423	chr7	114576426	114577488	.	1063	53.32	58.25	45.54	52.5
peak13424	chr7	114577800	114668716	.	90917	8913.6	9043.12	8818.08	8888.35
peak13425	chr7	114672641	114696570	.	23930	1322.38	1430.16	1355.33	1431.81
peak13426	chr7	114699822	114731033	.	31212	1383.7	1481.62	1447.4	1414.31
peak13427	chr7	114733038	114883031	.	149994	1975.57	2004.94	1935.48	1885.75
peak13428	chr7	114889244	114939378	.	50135	133.3	133.02	145.53	132.78
peak13429	chr7	114941709	114948825	.	7117	9.78	6.8	11.88	11.32
peak13430	chr7	114949040	114962647	.	13608	34.66	27.19	29.7	30.88
peak13431	chr7	114963080	114969002	.	5923	13.33	6.8	8.91	12.35
peak13432	chr7	114970659	114987330	.	16672	37.33	40.78	26.73	22.65
peak13433	chr7	114991669	115008430	.	16762	41.77	43.69	31.68	42.2
peak13435	chr7	115029680	115045032	.	15353	61.32	67.96	64.35	75.14
peak13436	chr7	115062375	115076888	.	14514	28.44	18.45	19.8	21.62
peak13437	chr7	115081999	115113468	.	31470	77.32	64.08	69.3	58.67
peak13438	chr7	115117154	115130940	.	13787	26.66	20.39	18.81	25.73
peak13439	chr7	115135368	115154878	.	19511	33.77	21.36	36.63	27.79
peak13440	chr7	115173398	115226719	.	53322	209.73	170.88	212.85	196.6
peak13441	chr7	115237826	115245661	.	7836	56.88	60.2	50.49	51.47
peak13442	chr7	115267581	115276361	.	8781	67.54	74.76	57.42	57.64
peak13443	chr7	115282529	115292108	.	9580	35.55	38.84	35.64	41.17
peak13444	chr7	115303096	115311437	.	8342	47.1	30.1	38.61	43.23
peak13448	chr7	115385805	115398930	.	13126	73.76	65.05	61.38	65.88
peak13449	chr7	115402994	115410265	.	7272	21.33	30.1	44.55	30.88
peak13450	chr7	115432370	115446815	.	14446	84.43	83.5	84.15	74.11
peak13451	chr7	115477444	115588687	.	111244	1161.52	1130.15	1143.47	1116.83
peak13452	chr7	115595268	115696030	.	100763	1958.68	2019.51	2019.63	1853.84
peak13453	chr7	115697065	115712323	.	15259	103.98	74.76	78.21	73.08
peak13454	chr7	115714418	115759748	.	45331	502.11	502.93	490.06	509.52
peak13455	chr7	115782360	115814112	.	31753	103.98	110.68	98.01	107.05
peak13456	chr7	115819735	115872481	.	52747	187.51	164.08	176.22	173.96
peak13457	chr7	115877178	116066171	.	188994	6005.8	6261.44	6113.36	6017.52
peak13458	chr7	116068912	116093258	.	24347	1732.95	1927.27	1744.41	1806.49
peak13459	chr7	116111079	116121246	.	10168	107.53	107.77	108.9	99.85
peak13460	chr7	116126193	116134788	.	8596	54.21	51.46	55.44	37.06
peak13461	chr7	116139169	116160966	.	21798	116.42	127.19	131.67	115.29
peak13463	chr7	116188268	116206664	.	18397	178.63	167	155.43	129.7
peak13464	chr7	116209635	116221322	.	11688	81.76	108.74	97.02	84.41
peak13465	chr7	116228142	116286128	.	57987	1046.88	1024.32	1012.79	1042.72
peak13466	chr7	116296351	116325980	.	29630	1053.99	1002.96	943.49	1097.28
peak13467	chr7	116421144	116425971	.	4828	39.1	40.78	37.62	45.29
peak13468	chr7	116443505	116469505	.	26001	1966.68	2069.02	2004.78	2000.01
peak13469	chr7	116473762	116514216	.	40455	2151.53	2270.97	2200.81	2138.97
peak13470	chr7	116516227	116520403	.	4177	73.76	75.73	66.33	58.67
peak13471	chr7	116531837	116535625	.	3789	36.44	43.69	27.72	26.76
peak13472	chr7	116540063	116624917	.	84855	915.36	880.62	870.22	910.97
peak13473	chr7	116627872	116653988	.	26117	68.43	74.76	90.09	64.85
peak13474	chr7	116658715	116691264	.	32550	55.99	63.11	57.42	68.97
peak13475	chr7	116695747	116701739	.	5993	9.78	7.77	6.93	2.06
peak13476	chr7	116745954	116751339	.	5386	10.66	4.85	2.97	5.15
peak13477	chr7	117118197	117121770	.	3574	8	10.68	7.92	7.21
peak13478	chr7	117169802	117175866	.	6065	9.78	10.68	7.92	11.32
peak13479	chr7	117183682	117192557	.	8876	29.33	18.45	25.74	13.38
peak13480	chr7	117199431	117206389	.	6959	11.55	11.65	6.93	23.67
peak13481	chr7	117215443	117267269	.	51827	127.97	135.93	127.71	141.02
peak13482	chr7	117269804	117323225	.	53422	303.93	349.53	351.46	373.65
peak13483	chr7	117326161	117386886	.	60726	2222.62	2206.89	2135.47	2248.08
peak13484	chr7	117389854	117394559	.	4706	20.44	28.16	27.72	26.76
peak13485	chr7	117406204	117421572	.	15369	128.86	119.42	96.03	94.7
peak13487	chr7	117461695	117472528	.	10834	58.65	54.37	42.57	48.38
peak13488	chr7	117483186	117487021	.	3836	6.22	7.77	12.87	12.35
peak13490	chr7	117552047	117576698	.	24652	280.83	300.98	283.14	272.78
peak13491	chr7	117577676	117591951	.	14276	114.64	89.32	89.1	104.99
peak13492	chr7	117596107	117623953	.	27847	102.2	93.21	99.99	119.4
peak13493	chr7	117626318	117633685	.	7368	40.88	40.78	42.57	39.11
peak13494	chr7	117677154	117723245	.	46092	376.81	367.01	355.42	330.42
peak13496	chr7	117729953	117768688	.	38736	85.31	88.35	89.1	85.44
peak13497	chr7	117779919	117783782	.	3864	13.33	6.8	7.92	6.18
peak13498	chr7	117805271	117811375	.	6105	10.66	12.62	12.87	8.23
peak13499	chr7	117847902	117852648	.	4747	8	7.77	5.94	6.18
peak13500	chr7	117857427	117865191	.	7765	10.66	5.83	8.91	19.56
peak13501	chr7	117870998	117893614	.	22617	90.65	91.27	109.89	111.17
peak13502	chr7	117896656	117915318	.	18663	79.98	91.27	89.1	70
peak13503	chr7	117933902	117978874	.	44973	234.62	277.68	250.47	257.34
peak13505	chr7	117989255	118101422	.	112168	1257.5	1285.49	1254.35	1197.12
peak13506	chr7	118243487	118251807	.	8321	116.42	129.13	122.76	133.81
peak13507	chr7	118254830	118268673	.	13844	170.63	152.43	178.2	158.52
peak13508	chr7	118272568	118276523	.	3956	12.44	18.45	20.79	23.67
peak13509	chr7	118294672	118414303	.	119632	1949.8	1884.55	1900.83	1977.36
peak13510	chr7	118416797	118426728	.	9932	125.31	147.58	135.63	152.34
peak13511	chr7	118437798	118472578	.	34781	1317.93	1293.26	1328.6	1273.29
peak13512	chr7	118475320	118522184	.	46865	1048.66	1031.11	1017.74	1060.22
peak13513	chr7	118532549	118561610	.	29062	721.62	745.66	762.31	764.8
peak13514	chr7	118563330	118568593	.	5264	48.88	52.43	47.52	55.58
peak13515	chr7	118578698	118602860	.	24163	1140.19	1248.6	1153.37	1219.77
peak13516	chr7	118613059	118684696	.	71638	682.52	660.22	662.32	657.75
peak13517	chr7	118705757	118713232	.	7476	156.41	139.81	181.17	133.81
peak13518	chr7	118855381	118900360	.	44980	606.09	570.9	584.11	619.66
peak13519	chr7	118907654	118919690	.	12037	95.98	90.3	76.23	86.46
peak13520	chr7	118927557	118933869	.	6313	48.88	55.34	50.49	52.5
peak13521	chr7	118937377	118957286	.	19910	118.2	117.48	141.57	122.49
peak13522	chr7	118960132	118968645	.	8514	40.88	45.63	60.39	66.91
peak13523	chr7	118985494	119014254	.	28761	558.1	568.96	551.44	524.96
peak13524	chr7	119016240	119023285	.	7046	16	14.56	4.95	16.47
peak13525	chr7	119026240	119039595	.	13356	15.11	9.71	19.8	11.32
peak13526	chr7	119182867	119186640	.	3774	1.78	0	0	0
peak13527	chr7	119643380	119649464	.	6085	25.77	10.68	23.76	21.62
peak13528	chr7	119666462	119711901	.	45440	791.83	767.99	749.44	776.12
peak13529	chr7	119722117	119730094	.	7978	541.21	587.4	545.5	554.81
peak13530	chr7	119732937	119770186	.	37250	1755.17	1673.86	1728.57	1744.73
peak13531	chr7	119899661	119909082	.	9422	60.43	59.23	73.26	67.94
peak13532	chr7	119916557	120003448	.	86892	1731.18	1762.21	1718.67	1645.91
peak13533	chr7	120006339	120013834	.	7496	75.54	68.94	71.28	60.73
peak13534	chr7	120014481	120077708	.	63228	684.29	654.4	639.55	637.16
peak13535	chr7	120080218	120107819	.	27602	544.77	523.32	528.67	555.84
peak13536	chr7	120122166	120163689	.	41524	154.63	132.04	180.18	170.87
peak13537	chr7	120169094	120173233	.	4140	8.89	3.88	3.96	14.41
peak13538	chr7	120184288	120190210	.	5923	12.44	8.74	4.95	8.23
peak13539	chr7	120193805	120213102	.	19298	27.55	19.42	22.77	24.7
peak13541	chr7	120502410	120504293	.	1884	0.89	1.94	3.96	3.09
peak13542	chr7	120525878	120531385	.	5508	13.33	7.77	9.9	6.18
peak13543	chr7	120534169	120556074	.	21906	61.32	45.63	38.61	39.11
peak13544	chr7	120562080	120585797	.	23718	143.97	126.22	139.59	126.61
peak13545	chr7	120588130	120605024	.	16895	678.07	678.67	672.22	652.6
peak13546	chr7	120610694	120634178	.	23485	1261.95	1268.99	1158.32	1215.65
peak13547	chr7	120663028	120673781	.	10754	199.96	238.85	218.79	259.39
peak13548	chr7	120737225	120835987	.	98763	2505.23	2425.35	2518.6	2427.18
peak13549	chr7	120839349	120848590	.	9242	247.06	215.54	224.73	205.87
peak13550	chr7	120850582	120857472	.	6891	64.87	52.43	45.54	44.26
peak13551	chr7	120865536	120876973	.	11438	108.42	100	101.97	111.17
peak13552	chr7	120903981	120914016	.	10036	170.63	175.74	160.38	171.9
peak13553	chr7	120977182	121009748	.	32567	2044.89	2069.02	2062.21	1930.01
peak13554	chr7	121011291	121033915	.	22625	1932.02	1984.55	1934.49	1922.81
peak13555	chr7	121082147	121128750	.	46604	718.06	760.23	773.2	719.51
peak13556	chr7	121134963	121162649	.	27687	130.64	128.16	155.43	130.73
peak13557	chr7	121166606	121182461	.	15856	64.87	34.95	49.5	51.47
peak13558	chr7	121185815	121206259	.	20445	31.1	25.24	22.77	31.91
peak13559	chr7	121389713	121394867	.	5155	1.78	0	4.95	4.12
peak13560	chr7	121560835	121572390	.	11556	15.11	9.71	13.86	18.53
peak13561	chr7	121612612	121622283	.	9672	22.22	11.65	17.82	23.67
peak13562	chr7	121625151	121637924	.	12774	68.43	80.59	76.23	71.02
peak13563	chr7	121705538	121760242	.	54705	2238.62	2289.42	2285.95	2308.81
peak13564	chr7	121763454	121768875	.	5422	30.22	35.92	29.7	39.11
peak13565	chr7	121772537	121789232	.	16696	95.09	61.17	82.17	108.08
peak13566	chr7	121798419	121843833	.	45415	215.06	208.75	189.09	187.34
peak13567	chr7	121859049	121871066	.	12018	230.17	217.49	233.64	228.51
peak13568	chr7	121875113	121914226	.	39114	376.81	400.99	392.05	365.42
peak13569	chr7	121934117	121942897	.	8781	93.31	131.07	97.02	111.17
peak13570	chr7	121948019	121954394	.	6376	79.09	96.12	68.31	84.41
peak13571	chr7	121979746	121988009	.	8264	204.4	182.53	195.03	182.19
peak13572	chr7	122016040	122036952	.	20913	746.5	792.27	699.94	710.24
peak13573	chr7	122158080	122160504	.	2425	4.44	7.77	5.94	2.06
peak13574	chr7	122173025	122192049	.	19025	794.49	743.72	728.65	719.51
peak13575	chr7	122195999	122289175	.	93177	3514.79	3539.96	3414.57	3601.66
peak13576	chr7	122637364	122778161	.	140798	1845.82	1827.26	1765.2	1716.94
peak13577	chr7	122781456	122793991	.	12536	91.54	84.47	116.82	98.82
peak13578	chr7	122797170	122880684	.	83515	1241.51	1261.22	1257.32	1274.32
peak13579	chr7	122883050	122934151	.	51102	1495.67	1541.82	1548.39	1442.11
peak13580	chr7	122943945	122969895	.	25951	969.57	954.41	954.38	953.17
peak13581	chr7	123006897	123093588	.	86692	2431.47	2341.85	2346.34	2365.42
peak13582	chr7	123098354	123124197	.	25844	304.82	276.71	323.74	312.92
peak13583	chr7	123197440	123217293	.	19854	354.59	307.78	386.11	376.74
peak13584	chr7	123220551	123271983	.	51433	1133.97	1148.59	1061.3	1193.01
peak13585	chr7	123351342	123359218	.	7877	40.88	29.13	35.64	31.91
peak13586	chr7	123368958	123378407	.	9450	176.85	194.18	219.78	198.66
peak13587	chr7	123431279	123507909	.	76631	2048.44	2016.59	2015.67	2001.04
peak13588	chr7	123513870	123530092	.	16223	116.42	106.8	86.13	109.11
peak13589	chr7	123540733	123551158	.	10426	30.22	23.3	30.69	33.97
peak13590	chr7	123978913	123988359	.	9447	2.67	6.8	11.88	5.15
peak13592	chr7	124915249	124921753	.	6505	2.67	3.88	1.98	7.21
peak13593	chr7	125000926	125005485	.	4560	3.55	9.71	6.93	5.15
peak13594	chr7	125028205	125036169	.	7965	13.33	7.77	9.9	8.23
peak13595	chr7	125041044	125047455	.	6412	10.66	11.65	9.9	11.32
peak13596	chr7	125050911	125174003	.	123093	924.24	941.79	904.88	905.82
peak13597	chr7	125175335	125183136	.	7802	46.21	59.23	60.39	61.76
peak13598	chr7	125195616	125261302	.	65687	952.68	935.96	975.17	995.37
peak13599	chr7	125261932	125335401	.	73470	972.23	929.17	920.72	890.38
peak13600	chr7	125338882	125420913	.	82032	2873.15	2943.82	2798.78	2800.83
peak13601	chr7	125427580	125445266	.	17687	477.23	487.4	493.03	550.7
peak13602	chr7	125471809	125478733	.	6925	60.43	84.47	68.31	73.08
peak13603	chr7	125494191	125511737	.	17547	526.11	565.07	576.19	602.16
peak13604	chr7	125515080	125552452	.	37373	1934.69	1973.87	1937.46	1930.01
peak13606	chr7	125593995	125603428	.	9434	105.75	83.5	82.17	81.32
peak13607	chr7	125706503	125746375	.	39873	709.18	686.44	619.75	677.31
peak13608	chr7	125799025	125802500	.	3476	51.54	24.27	48.51	41.17
peak13610	chr7	125880675	125989170	.	108496	1258.39	1262.19	1221.68	1261.97
peak13611	chr7	125990166	126096090	.	105925	2506.12	2545.74	2402.77	2658.79
peak13612	chr7	126201141	126272406	.	71266	3693.41	3703.08	3702.66	3670.63
peak13613	chr7	126296921	126352862	.	55942	1975.57	2025.33	2100.82	2025.74
peak13614	chr7	126377280	126382558	.	5279	83.54	90.3	67.32	82.35
peak13615	chr7	126394289	126428586	.	34298	961.57	1001.99	1050.41	1023.16
peak13616	chr7	126450939	126464377	.	13439	300.38	283.51	266.31	293.36
peak13617	chr7	126478911	126482357	.	3447	47.99	34.95	45.54	41.17
peak13618	chr7	126503438	126541429	.	37992	2064.44	2120.48	2003.79	2132.79
peak13619	chr7	126583302	126612245	.	28944	246.17	280.59	275.22	251.16
peak13620	chr7	126619079	126623480	.	4402	85.31	76.7	77.22	83.38
peak13621	chr7	126626976	126642921	.	15946	275.5	233.99	273.24	240.87
peak13622	chr7	126713609	126759504	.	45896	1054.88	997.13	1012.79	1084.92
peak13623	chr7	126805954	126852945	.	46992	2884.7	2897.21	2963.12	2956.26
peak13624	chr7	126898540	126923990	.	25451	1641.42	1672.89	1647.39	1711.79
peak13625	chr7	126946341	126978872	.	32532	853.15	914.6	919.73	945.96
peak13626	chr7	127043068	127075060	.	31993	1410.36	1399.09	1399.88	1281.53
peak13627	chr7	127148465	127152448	.	3984	39.1	44.66	50.49	39.11
peak13628	chr7	127156637	127162730	.	6094	55.1	71.85	93.06	92.64
peak13629	chr7	127167350	127172261	.	4912	32.88	49.52	59.4	42.2
peak13631	chr7	127343684	127415829	.	72146	2459.91	2392.34	2492.86	2412.77
peak13632	chr7	127421147	127436868	.	15722	1013.11	1091.31	967.25	1093.16
peak13634	chr7	127605173	127619950	.	14778	499.45	537.89	556.39	497.17
peak13635	chr7	127625331	127663938	.	38608	1258.39	1283.55	1309.79	1280.5
peak13636	chr7	127667533	127698821	.	31289	335.04	291.27	314.83	361.3
peak13637	chr7	127709474	127745833	.	36360	1297.49	1363.17	1366.22	1329.91
peak13638	chr7	127809667	127841776	.	32110	733.17	743.72	738.55	794.65
peak13639	chr7	127851238	127860136	.	8899	135.08	109.71	119.79	118.37
peak13640	chr7	127897461	127902685	.	5225	57.77	61.17	71.28	51.47
peak13641	chr7	127928622	127932732	.	4111	81.76	75.73	76.23	76.17
peak13642	chr7	127934412	127967132	.	32721	1654.75	1728.23	1736.49	1715.91
peak13643	chr7	127997811	128031878	.	34068	606.98	631.1	584.11	671.13
peak13644	chr7	128033776	128049139	.	15364	207.07	222.34	218.79	206.9
peak13645	chr7	128058902	128066412	.	7511	70.21	74.76	53.46	58.67
peak13646	chr7	128069725	128101350	.	31626	577.65	558.28	609.85	585.69
peak13647	chr7	128140581	128155215	.	14635	56.88	46.6	53.46	43.23
peak13649	chr7	128182208	128195073	.	12866	189.29	160.2	179.19	165.72
peak13650	chr7	128208365	128240964	.	32600	1829.82	1768.04	1823.61	1818.84
peak13651	chr7	128247610	128268721	.	21112	1328.6	1339.86	1364.24	1397.84
peak13652	chr7	128297583	128344075	.	46493	2939.8	2971.98	2966.09	2942.88
peak13653	chr7	128346070	128435510	.	89441	4461.24	4522.53	4368.95	4527.04
peak13654	chr7	128461590	128529953	.	68364	3173.53	3259.37	3300.72	3184.78
peak13655	chr7	128555421	128579965	.	24545	212.4	212.63	237.6	218.22
peak13656	chr7	128583181	128604014	.	20834	426.57	375.74	381.16	394.24
peak13657	chr7	128607523	128620077	.	12555	163.52	162.14	159.39	166.75
peak13658	chr7	128620660	128655498	.	34839	380.36	399.05	359.38	395.27
peak13659	chr7	128670620	128674865	.	4246	82.65	64.08	57.42	42.2
peak13660	chr7	128682564	128692055	.	9492	128.86	150.49	134.64	127.64
peak13661	chr7	128741417	128745061	.	3645	44.43	46.6	32.67	47.35
peak13662	chr7	128790894	128923841	.	132948	1959.57	2072.91	2006.76	1967.07
peak13663	chr7	128927574	128934286	.	6713	4.44	7.77	3.96	9.26
peak13664	chr7	128946743	128951315	.	4573	3.55	4.85	2.97	8.23
peak13665	chr7	129254326	129259461	.	5136	2.67	3.88	1.98	2.06
peak13666	chr7	129535470	129550617	.	15148	7.11	6.8	12.87	14.41
peak13667	chr7	129567552	129590448	.	22897	431.02	396.13	379.18	407.62
peak13668	chr7	129640240	129683599	.	43360	142.19	124.28	139.59	136.9
peak13669	chr7	129686717	129691210	.	4494	4.44	2.91	3.96	5.15
peak13670	chr7	129695952	129735783	.	39832	93.31	76.7	94.05	93.67
peak13671	chr7	129740750	129756103	.	15354	29.33	29.13	23.76	20.59
peak13672	chr7	129776808	129789400	.	12593	22.22	9.71	22.77	12.35
peak13674	chr7	129803164	129810211	.	7048	14.22	6.8	13.86	7.21
peak13675	chr7	129825571	129945206	.	119636	86.2	80.59	105.93	91.61
peak13676	chr7	129950127	129966923	.	16797	6.22	5.83	6.93	7.21
peak13678	chr7	129976003	129983683	.	7681	3.55	1.94	3.96	8.23
peak13679	chr7	129988095	129993682	.	5588	0.89	1.94	1.98	1.03
